Metric,Period type,Period,Policy type,Issue policy,Task type,Task,Location,Market,Result
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Human Exploitation,All,All,Market,Indonesia,0.937
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Human Exploitation,All,All,Market,Mexico,0.9690000000000001
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexual Exploitation & Gender-Based Violence,All,All,Market,Cambodia,0.935
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexual Exploitation & Gender-Based Violence,All,All,Market,United Kingdom,0.726
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Violent & Hateful Orgs & Individuals,All,All,Market,Canada,0.966
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Violent & Hateful Orgs & Individuals,All,All,Market,United States,0.9279999999999999
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexual Activity & Services,All,All,All,All,0.883
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexually Suggestive Content,All,All,Market,Algeria,0.8320000000000001
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Shocking & Graphic Content,All,All,Market,Saudi Arabia,0.986
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,"Youth Safety & Well-Being - Alcohol, Tobacco & Drugs",All,All,Market,Kazakhstan,0.977
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Nudity & Body Exposure,All,All,Market,Colombia,0.97
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Nudity & Body Exposure,All,All,Market,Singapore,0.998
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Sexually Suggestive Content,All,All,Market,Australia,0.9390000000000001
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Youth Exploitation & Abuse,All,All,Market,Peru,0.958
Removal rate before any views,Quarterly,Oct-Dec 2023,Issue policy,Mental & Behavioral Health,All,All,Market,Pakistan,0.7659999999999999
Removal rate before any views,Quarterly,Oct-Dec 2023,Issue policy,Privacy & Security,All,All,Market,United Arab Emirates,0.96
Removal rate before any views,Quarterly,Oct-Dec 2023,Issue policy,Safety & Civility,All,All,Market,South Africa,0.769
Removal rate before any views,Quarterly,Oct-Dec 2023,Issue policy,Sensitive & Mature Themes,All,All,Market,Kazakhstan,0.679
Removal rate before any views,Quarterly,Oct-Dec 2023,Issue policy,Youth Safety & Well-Being,All,All,Market,Israel,0.55
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Misinformation,All,All,Market,Australia,0.47200000000000003
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Unoriginal Content & QR Codes,All,All,Market,Taiwan,0.9309999999999999
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Dangerous Activities & Challenges,All,All,Market,Netherlands,0.825
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Suicide & Self-Harm,All,All,Market,Turkey,0.77
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Personal Information,All,All,Market,Kazakhstan,0.87
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Firearms & Dangerous Weapons,All,All,Market,Canada,0.758
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Firearms & Dangerous Weapons,All,All,Market,United States,0.8959999999999999
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Frauds & Scams,All,All,Market,Egypt,0.595
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Gambling,All,All,Market,Colombia,0.645
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Hate Speech & Hateful Behavior,All,All,Market,South Africa,0.6970000000000001
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Violent & Hateful Orgs & Individuals,All,All,Market,Saudi Arabia,0.601
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Exploitation & Abuse,All,All,Market,Italy,0.621
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Animal Abuse,All,All,Market,Singapore,0.985
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexual Activity & Services,All,All,Market,Algeria,0.387
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexually Suggestive Content,All,All,Market,Kazakhstan,0.34600000000000003
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Shocking & Graphic Content,All,All,Market,Vietnam,0.764
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,"Youth Safety & Well-Being - Alcohol, Tobacco & Drugs",All,All,Market,Canada,0.17600000000000002
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,"Youth Safety & Well-Being - Alcohol, Tobacco & Drugs",All,All,Market,United States,0.775
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Nudity & Body Exposure,All,All,Market,France,0.612
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Nudity & Body Exposure,All,All,Market,Saudi Arabia,0.276
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Sexually Suggestive Content,All,All,Market,Bangladesh,0.521
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Youth Exploitation & Abuse,All,All,Market,Taiwan,0.21899999999999997
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,All,All,All,All,Market,Singapore,0.8140000000000001
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Issue policy,Integrity & Authenticity,All,All,Market,Taiwan,0.757
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Issue policy,Mental & Behavioral Health,All,All,Market,Myanmar,0.927
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Issue policy,Privacy & Security,All,All,Market,Romania,0.8440000000000001
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Issue policy,Regulated Goods & Commercial Activities,All,All,Market,Kazakhstan,0.894
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Issue policy,Youth Safety & Well-Being,All,All,Market,Cambodia,0.847
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Issue policy,Youth Safety & Well-Being,All,All,Market,South Korea,0.7809999999999999
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Issue policy,Youth Safety & Well-Being,All,All,Market,United Kingdom,0.5920000000000001
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Misinformation,All,All,Market,Lebanon,0.5710000000000001
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Unoriginal Content & QR Codes,All,All,Market,Thailand,0.9890000000000001
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Suicide & Self-Harm,All,All,Market,South Africa,0.93
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Personal Information,All,All,Market,Singapore,0.912
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",All,All,Market,Colombia,0.9620000000000001
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",All,All,Market,Romania,0.922
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Firearms & Dangerous Weapons,All,All,Market,Saudi Arabia,0.93
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Trade of Regulated Goods & Services,All,All,Market,Turkey,0.6559999999999999
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Exploitation & Abuse,All,All,Market,Bangladesh,0.973
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Exploitation & Abuse,All,All,Market,Turkey,0.845
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Nudity & Body Exposure,All,All,Market,France,0.895
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,"Youth Safety & Well-Being - Alcohol, Tobacco & Drugs",All,All,Market,Pakistan,0.7440000000000001
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Nudity & Body Exposure,All,All,Market,United Arab Emirates,0.8220000000000001
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Sexually Suggestive Content,All,All,Market,Dominican Republic,0.8490000000000001
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Youth Exploitation & Abuse,All,All,Market,Azerbaijan,0.768
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Youth Exploitation & Abuse,All,All,Market,Ukraine,0.9359999999999999
Total videos removed,Quarterly,Oct-Dec 2023,All,All,All,All,Market,Argentina,1085665.0
Category share,Quarterly,Oct-Dec 2023,Issue policy,Integrity & Authenticity,All,All,Market,Colombia,0.017
Category share,Quarterly,Oct-Dec 2023,Issue policy,Integrity & Authenticity,All,All,Market,Singapore,0.018000000000000002
Category share,Quarterly,Oct-Dec 2023,Issue policy,Mental & Behavioral Health,All,All,Market,Italy,0.259
Category share,Quarterly,Oct-Dec 2023,Issue policy,Privacy & Security,All,All,Market,Turkey,0.033
Category share,Quarterly,Oct-Dec 2023,Issue policy,Safety & Civility,All,All,Market,Azerbaijan,0.073
Category share,Quarterly,Oct-Dec 2023,Issue policy,Safety & Civility,All,All,Market,Israel,0.446
Category share,Quarterly,Oct-Dec 2023,Issue policy,Safety & Civility,All,All,Market,Thailand,0.08
Category share,Quarterly,Oct-Dec 2023,Issue policy,Sensitive & Mature Themes,All,All,Market,Laos,0.262
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Misinformation,All,All,Market,Nigeria,0.447
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Misinformation,All,All,Market,United Kingdom,0.044000000000000004
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Dangerous Activities & Challenges,All,All,Market,South Korea,0.733
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Suicide & Self-Harm,All,All,All,All,0.055999999999999994
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Firearms & Dangerous Weapons,All,All,Market,Egypt,0.755
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Trade of Regulated Goods & Services,All,All,Market,Indonesia,0.005
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Trade of Regulated Goods & Services,All,All,Market,Mexico,0.02
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Hate Speech & Hateful Behavior,All,All,Market,Algeria,0.155
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Hate Speech & Hateful Behavior,All,All,Market,Malaysia,0.033
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Hate Speech & Hateful Behavior,All,All,Market,Thailand,0.052000000000000005
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Violent & Hateful Orgs & Individuals,All,All,Market,Iraq,0.156
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Violent & Hateful Orgs & Individuals,All,All,Market,Poland,0.019
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Violent & Hateful Orgs & Individuals,All,All,Market,Spain,0.054000000000000006
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Violent Behaviors & Criminal Activities,All,All,Market,Japan,0.018000000000000002
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Exploitation & Abuse,All,All,Market,Indonesia,0.28800000000000003
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Exploitation & Abuse,All,All,Market,Peru,0.223
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Nudity & Body Exposure,All,All,Market,Lebanon,0.102
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Nudity & Body Exposure,All,All,Market,Libya,0.065
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Nudity & Body Exposure,All,All,Market,Morocco,0.11599999999999999
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexual Activity & Services,All,All,Market,Myanmar,0.16399999999999998
Proactive removal rate,Quarterly,Oct-Dec 2023,All,All,All,All,Market,Iraq,0.988
Proactive removal rate,Quarterly,Oct-Dec 2023,All,All,All,All,Market,Poland,0.9490000000000001
Proactive removal rate,Quarterly,Oct-Dec 2023,All,All,All,All,Market,Spain,0.898
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Mental & Behavioral Health,All,All,Market,Brazil,0.9940000000000001
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Mental & Behavioral Health,All,All,Market,Cambodia,0.9990000000000001
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Mental & Behavioral Health,All,All,Market,South Korea,0.953
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Regulated Goods & Commercial Activities,All,All,Market,Egypt,0.998
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Safety & Civility,All,All,Market,Singapore,0.9620000000000001
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Sensitive & Mature Themes,All,All,Market,Dominican Republic,0.982
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Youth Safety & Well-Being,All,All,Market,Japan,0.951
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Unoriginal Content & QR Codes,All,All,Market,Netherlands,0.993
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Suicide & Self-Harm,All,All,Market,Kazakhstan,0.95
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Personal Information,All,All,Market,Dominican Republic,0.996
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Personal Information,All,All,Market,Iraq,0.995
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Personal Information,All,All,Market,Poland,0.976
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Personal Information,All,All,Market,Spain,0.9670000000000001
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Firearms & Dangerous Weapons,All,All,Market,Australia,0.981
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Firearms & Dangerous Weapons,All,All,Market,Germany,0.976
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Frauds & Scams,All,All,Market,Nigeria,0.963
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Gambling,All,All,Market,Azerbaijan,0.9079999999999999
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Harassment & Bullying,All,All,Market,Cambodia,0.973
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Harassment & Bullying,All,All,Market,South Korea,0.953
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Harassment & Bullying,All,All,Market,United Kingdom,0.937
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Hate Speech & Hateful Behavior,All,All,Market,Singapore,0.986
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexual Exploitation & Gender-Based Violence,All,All,Market,Bangladesh,0.884
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexual Exploitation & Gender-Based Violence,All,All,Market,Egypt,0.935
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Violent Behaviors & Criminal Activities,All,All,Market,Mexico,0.897
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Violent Behaviors & Criminal Activities,All,All,Market,Turkey,0.917
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Nudity & Body Exposure,All,All,Market,Algeria,0.982
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Nudity & Body Exposure,All,All,Market,Malaysia,0.978
