Metric,Period Type,Period,Policy Type,Issue Policy,Task Type,Task,Location,Market,Result
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Cambodia,0.146
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Canada,0.595
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Chile,0.196
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Colombia,0.182
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Dominican Republic,0.106
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Ecuador,0.128
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Egypt,0.055999999999999994
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,France,0.23399999999999999
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Germany,0.479
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Indonesia,0.10300000000000001
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Iraq,0.141
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Israel,0.141
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Italy,0.134
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Japan,0.89
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Kazakhstan,0.102
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Laos,0.10300000000000001
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Lebanon,0.061
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Libya,0.04
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Malaysia,0.401
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Mexico,0.114
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Morocco,0.062
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Myanmar,0.275
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Nepal,0.057
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Netherlands,0.5539999999999999
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Nigeria,0.171
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Pakistan,0.022000000000000002
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Peru,0.196
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Philippines,0.095
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Poland,0.161
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Romania,0.14800000000000002
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Saudi Arabia,0.077
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Somalia,0.09
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,South Africa,0.11800000000000001
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Spain,0.059000000000000004
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Switzerland,0.946
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Taiwan,0.857
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Thailand,0.57
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Turkey,0.075
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Ukraine,0.445
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,United Arab Emirates,0.084
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,United Kingdom,0.626
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,United States,0.523
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Venezuela,0.147
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Vietnam,0.757
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,all,all,0.879
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Algeria,0.772
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Argentina,0.872
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Australia,0.899
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Azerbaijan,0.8390000000000001
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Bangladesh,0.9490000000000001
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Brazil,0.8740000000000001
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Cambodia,0.961
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Canada,0.879
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Chile,0.828
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Colombia,0.8029999999999999
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Dominican Republic,0.812
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Ecuador,0.879
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Egypt,0.9420000000000001
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,France,0.7829999999999999
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Germany,0.878
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Indonesia,0.889
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Iraq,0.71
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Israel,0.919
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Italy,0.915
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Japan,0.9129999999999999
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Kazakhstan,0.73
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Laos,0.961
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Lebanon,0.831
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Libya,0.877
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Malaysia,0.909
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Mexico,0.9059999999999999
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Morocco,0.862
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Myanmar,0.9520000000000001
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Nepal,0.892
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Netherlands,0.867
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Nigeria,0.873
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Pakistan,0.95
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Peru,0.846
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Philippines,0.851
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Poland,0.8490000000000001
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Romania,0.542
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Saudi Arabia,0.7879999999999999
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Somalia,0.951
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,South Africa,0.795
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Spain,0.885
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Switzerland,0.897
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Taiwan,0.94
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Thailand,0.89
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Turkey,0.915
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Ukraine,0.591
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,United Arab Emirates,0.826
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,United Kingdom,0.929
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,United States,0.789
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Venezuela,0.9109999999999999
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Vietnam,0.977
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexually Suggestive Content,all,all,all,all,0.7759999999999999
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexually Suggestive Content,all,all,Market,Algeria,0.523
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexually Suggestive Content,all,all,Market,Argentina,0.8340000000000001
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexually Suggestive Content,all,all,Market,Australia,0.637
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexually Suggestive Content,all,all,Market,Azerbaijan,0.61
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexually Suggestive Content,all,all,Market,Bangladesh,0.8740000000000001
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexually Suggestive Content,all,all,Market,Brazil,0.7759999999999999
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexually Suggestive Content,all,all,Market,Cambodia,0.747
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexually Suggestive Content,all,all,Market,Canada,0.306
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexually Suggestive Content,all,all,Market,Chile,0.893
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexually Suggestive Content,all,all,Market,Colombia,0.912
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexually Suggestive Content,all,all,Market,Dominican Republic,0.915
